song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP35887,Nearly movement.,Jordan Davis,Job require.,Pop,2011-11-14,213.0,14,8933680,English,No,Sony Music,Jackie Gomez,Susan Guzman,
SP35888,Race.,Sharon Davies,Skin near.,Pop,2024-03-01,159.0,83,1528077,English,No,Sony Music,Sheila Thomas,Melissa Roach,Daniel Powell
SP35889,Service stock power.,Christopher Brown,Soon court.,Pop,2000-05-17,262.0,2,56573162,English,No,Universal Music,Joseph Norris,Caleb Santiago,Rachel Johnston
SP35890,Community expert make.,Brian Kelly,Claim style.,Jazz,2013-08-07,218.0,99,78704692,English,No,Atlantic Records,Lisa Williams,Courtney Larson,
SP35891,North they.,Kelly Lee,Nothing different.,Hip-Hop,2016-03-11,,21,65160635,English,No,Atlantic Records,Leslie Thomas,Corey Beck,
SP35892,Information seem take.,Francis Burton,Fire.,Hip-Hop,2020-07-09,315.0,38,69125052,English,Yes,Atlantic Records,Jennifer Reeves,Richard Hill,
SP35893,So Democrat blood.,Shawn Johnson,Difference.,R&B,2008-05-13,282.0,46,21166628,English,Yes,Sony Music,Joseph Watkins,Veronica Adams,
SP35894,Stock to.,Ms. Debra Myers,National west.,Pop,2002-02-23,,32,99278903,English,No,Def Jam,Christopher Hamilton,Daniel Fuller,Charles Gray
SP35895,Experience media tough wife.,Joshua Vasquez,Discover.,Hip-Hop,2002-12-12,244.0,27,86543174,English,Yes,Def Jam,Cassie Wilson,Jacob Foster,
SP35896,Similar green pressure huge.,James Phillips,Yourself.,Electronic,2008-10-21,238.0,38,91723299,English,Yes,Universal Music,Ashley Rivera,David Lewis,Derek Cooper
SP35897,Say level life season.,Jason Waller,Public hotel.,Jazz,2012-01-20,187.0,9,57222461,English,No,Universal Music,Christopher Perez,Pamela Nelson,
SP35898,Security.,Claudia Riley,Collection ten.,R&B,1999-03-15,178.0,95,63873040,Korean,No,Sony Music,Christina Carroll,Tyler Walker,
SP35899,Charge people.,Brian Rodriguez,His choose.,Folk,2004-04-13,,79,97182556,Italian,No,Def Jam,Pamela Dorsey,Steve Cook,
SP35900,Approach manage watch.,Rodney Fernandez,Dream range.,Pop,2003-12-24,316.0,23,48593716,Korean,No,Warner Music,David Brown,Alex Kennedy,
SP35901,Speak give.,Melissa Thomas,Building.,Hip-Hop,2012-04-20,234.0,82,69206358,English,No,Sony Music,Jason Phillips,John Morales,
SP35902,Drop.,Samantha Fisher,Marriage capital.,Hip-Hop,2007-05-04,351.0,63,94882658,English,Yes,Universal Music,Denise Weiss,Susan Johnson,Andrew Marshall
SP35903,Although of.,Ryan Watson,Teach.,Jazz,2010-06-07,197.0,86,29931475,English,Yes,Sony Music,Jessica Hays,Thomas Chung,
SP35904,Amount so range.,Jennifer Tucker,World.,Electronic,2014-08-01,214.0,78,67734794,English,Yes,Universal Music,Olivia Schultz,Lisa Wells,
SP35905,Teacher seven wish.,Donna Thompson,Place yet.,Hip-Hop,2014-09-06,216.0,25,45315945,English,Yes,Atlantic Records,Brittney Campos,Scott Jackson,
SP35906,Week create always.,Christian Wolfe,Little.,Electronic,1996-03-19,,21,17149401,English,No,Indie,Angela Brown,Angela Green,Jessica Figueroa
SP35907,Magazine top.,Marcus Wright,Professional protect.,Folk,2007-03-21,246.0,63,62333983,English,Yes,Sony Music,Brittany Martinez,Matthew Davis,
SP35908,Who management.,Luke Robinson,Tonight.,Pop,2006-10-13,256.0,32,18632825,Spanish,Yes,Sony Music,Wendy Carlson,Brendan Craig,
SP35909,Little across answer.,Austin Henderson,Everybody crime.,Country,2007-07-16,161.0,57,20464159,English,Yes,Def Jam,John Moreno,Olivia Wu,Catherine Bell
SP35910,Speech life enjoy lot.,Daniel Cook,Republican paper.,Electronic,1999-12-13,,94,83947716,Italian,No,Warner Music,Christopher Mason,Anna Hamilton,
SP35911,Make probably.,Matthew Schaefer,Approach why.,Pop,2002-11-12,288.0,79,61373201,English,No,Universal Music,Brian Franco,Anthony Curtis,
SP35912,Moment bag recent.,Javier Bentley,Cover.,Country,2016-03-23,312.0,13,37759437,English,Yes,Def Jam,Donna Cruz,Mark Gonzalez,
SP35913,Quickly take.,Erik Lawrence,Above apply.,Electronic,2008-03-18,180.0,21,68222034,Italian,Yes,Indie,Jennifer Allen,Michael Weeks,
SP35914,Month road.,Hunter Cooper,Mouth mind.,Pop,2018-07-19,313.0,57,91475463,English,Yes,Def Jam,Scott Anderson,Meghan Frazier,
SP35915,Capital respond interview.,Thomas Bradshaw,Poor.,Pop,2010-09-24,221.0,87,86909834,English,No,Warner Music,Sarah Sullivan,Jodi Porter MD,
SP35916,Break cover.,Todd Figueroa,Speak alone.,Pop,2002-11-24,210.0,26,37069181,Korean,No,Sony Music,Christopher Miller,Pamela Green,
SP35917,Growth.,Kathryn West,Quality sit.,Pop,2009-10-29,228.0,44,25708724,English,Yes,Indie,Jonathan Miller,Dr. Monica Salas,
SP35918,Now.,John White,Reason interview.,Hip-Hop,1998-08-01,217.0,48,31324864,Spanish,Yes,Atlantic Records,Jackie Brown,Elizabeth Gibson,
SP35919,Particular leader.,Megan Garcia,Him.,Reggae,1998-09-03,214.0,25,28998859,Korean,Yes,Atlantic Records,Maria Maldonado MD,Joshua Stewart,
SP35920,Head medical.,Madeline Perez,Bit.,Pop,2014-12-24,243.0,20,29188077,,Yes,Atlantic Records,Keith Mclean,Daniel Turner,William Allison
SP35921,Hold if east.,Melissa Levy,Deal.,Hip-Hop,2015-04-22,240.0,49,214159,English,Yes,Warner Music,Theresa Tate,Elizabeth Ward,
SP35922,Student similar nature.,Katrina Black,Health though.,R&B,2009-12-27,244.0,18,53782181,Spanish,Yes,Atlantic Records,Theodore Mcdaniel,Michael Morales,Troy Powell
SP35923,Happy fact.,Christina Smith,Kind.,Country,2012-01-06,256.0,93,54586661,English,No,Sony Music,Angela Valdez,Timothy Warren,Jessica Maldonado
SP35924,Next wall exactly.,Sara Atkinson,Country.,Electronic,1998-05-14,,8,51258543,Spanish,Yes,Atlantic Records,Kelly Tyler,Samantha Francis,
SP35925,Rise nothing man.,Brian Dalton,Close in.,Pop,2019-02-22,280.0,82,13775455,English,Yes,Sony Music,John Jones,Rachel Sanders,
SP35926,Peace.,Chloe Roberts,Figure.,Jazz,2008-05-21,325.0,35,80282783,English,No,Universal Music,Megan Vargas,Ethan Duffy,Sara Manning
SP35927,Name assume student partner.,Mary Herman,Go series.,Pop,1996-04-09,251.0,30,54231060,English,No,Warner Music,Lisa Pittman,Mrs. Tracy Ramirez,Madison Hull
SP35928,Support decide.,Shane Vasquez,Will turn.,Hip-Hop,1995-09-30,233.0,12,38404514,,Yes,Sony Music,Margaret Schmidt,James Martin,Elizabeth Norton
SP35929,Lay moment tell.,Hannah Todd,One good.,Folk,2018-01-22,142.0,62,28945400,English,No,Universal Music,Tiffany Young,Samuel Singleton,
SP35930,Travel gun debate.,Karen Carlson,Enter throw.,Classical,2002-09-03,280.0,93,99557734,Italian,Yes,Sony Music,Steven Cox,Tyler Sims,
SP35931,Little by personal.,Sarah Gordon,Article.,Electronic,1996-06-08,232.0,74,24395350,,Yes,Def Jam,Olivia Boyd,Tiffany Hall,
SP35932,Property bed type.,Douglas Bishop,Move could.,Country,2016-09-07,167.0,64,57919127,French,No,Warner Music,Gabriela Jones,Shawn Brooks,Jessica Carpenter
SP35933,Reality positive.,Katherine Pena,Big.,Pop,2005-06-06,291.0,38,48409379,Italian,Yes,Def Jam,Cindy Davis,Trevor Bass,
SP35934,Against someone.,Shawn Lee,Mean.,Hip-Hop,2006-12-26,146.0,32,75656687,English,No,Warner Music,David Jones,Nicole James,
SP35935,Manager push piece.,Stacy Garcia,Add inside.,Classical,2010-04-05,179.0,82,19126896,Korean,No,Atlantic Records,Heather Graham DVM,Sarah Evans,Billy Rose
SP35936,None yet soldier.,Jennifer Wagner,Improve.,Electronic,2011-09-23,242.0,32,89116102,Korean,No,Sony Music,David Hernandez,Ryan Robinson,Kevin Webb
SP35937,Minute physical activity policy.,Michelle Alexander,Spring certainly.,Electronic,1997-11-12,208.0,12,50870234,English,Yes,Def Jam,Donald Soto,Curtis Collins,
SP35938,Concern nothing evidence.,Denise Ramos,Toward city.,Electronic,2005-11-07,297.0,50,47291934,Spanish,No,Indie,Morgan Gates,Dr. Andrew Hamilton,
SP35939,Common.,Marcus Thomas,Station everybody.,Electronic,2023-03-20,209.0,36,45376326,English,Yes,Atlantic Records,Paul Martin,Dominique Clements,Gregory Ferguson
SP35940,Strategy despite.,Christina Wilson,Its of.,Pop,2011-08-20,259.0,57,73733330,English,Yes,Def Jam,Kristen Sanchez,Mr. James Thomas,Daniel Mcbride Jr.
SP35941,Try Democrat foot.,Mary George,Sound third.,Hip-Hop,2013-07-23,165.0,67,92747805,English,Yes,Atlantic Records,Rachel Meyer,Wesley Davis,
SP35942,Find fast.,Katie Fernandez,House.,Hip-Hop,2018-05-17,169.0,30,53983203,Spanish,Yes,Indie,Michael Mcdonald,Keith Scott,
SP35943,Someone history themselves.,Timothy Sanchez,Church picture.,Country,2003-01-26,269.0,23,92921155,English,No,Def Jam,Samuel Braun,Wendy Proctor,
SP35944,Worry us happen.,Samantha Fields,Summer.,Electronic,1995-10-23,257.0,79,88322597,English,No,Indie,Jacqueline Atkins,Lisa Marks,Harry Lawson
SP35945,Need account war.,Luis Henry,By prevent.,Pop,1995-05-27,242.0,59,28255195,Spanish,No,Universal Music,Thomas Sparks PhD,Brett Allen,
SP35946,Offer everyone live.,Melissa Anderson,Stage.,Reggae,2009-10-11,,64,48020501,English,Yes,Indie,Elizabeth Parrish,Ann Howe,Brett Williamson
SP35947,Staff concern.,John Andrews,Ok.,Hip-Hop,2018-07-30,280.0,17,2379836,English,No,Sony Music,Joshua Gomez,Brian Nelson,Katherine Mosley
SP35948,Grow finish computer.,Gary Carter,Science wonder.,Pop,2000-08-06,237.0,14,39265029,English,No,Sony Music,Jeffrey Thompson,Lucas Ball,
SP35949,Get school coach consider.,Heather Carrillo,Account.,Electronic,2011-12-24,230.0,2,2458,English,No,Sony Music,Erin Fisher,Alexander Copeland,
SP35950,Performance those main.,John Lynn,Always.,Classical,2002-06-12,208.0,24,35596991,English,No,Indie,John Wilson,Ruben Duncan,Amy Holmes
SP35951,Court save business.,Stephanie Gonzalez,Especially.,Hip-Hop,1994-12-16,214.0,81,69495719,Japanese,No,Indie,Julia Wright,Michele Smith,
SP35952,Assume blood many.,Ethan Oneal,But.,Pop,2012-03-09,208.0,12,91273830,Spanish,No,Atlantic Records,Michele Hogan,Alexander Warren,
SP35953,It author situation.,James Martinez,Reveal onto.,Electronic,2006-10-08,178.0,70,8959371,English,Yes,Atlantic Records,Deborah Herrera,Angela Silva,
SP35954,Both.,Stephen Collins,Enjoy.,Classical,2000-10-17,310.0,86,32226723,English,No,Atlantic Records,Vickie Martin,Christina Hunter,
SP35955,Represent once part yard.,Darren Riley,Glass.,Hip-Hop,2007-05-11,336.0,42,23750077,Spanish,Yes,Indie,Natalie Murphy,Mario Burns,
SP35956,Direction national.,Bryan Young,Degree.,Pop,2016-02-04,203.0,75,61151787,English,No,Atlantic Records,Justin Thompson,Courtney Mendez,Patrick Oliver
SP35957,Forget other.,Matthew Branch,Stop.,Pop,1997-11-24,270.0,71,82932612,English,Yes,Universal Music,Eric Davidson,Joseph Becker,
SP35958,Drug drug to.,Susan Gamble,Cold.,Electronic,1998-10-12,273.0,4,42890276,English,No,Sony Music,Jared Robinson,Michael Sparks,
SP35959,Range study wrong.,Jennifer Hill,Month.,Classical,2000-11-24,230.0,58,487471,English,Yes,Sony Music,Maria Cox,Jeremiah Jackson,Ryan Gomez
SP35960,Benefit interview people.,Fred Adams,Star.,Hip-Hop,2020-09-09,262.0,9,77117766,English,No,Sony Music,Jessica King,Cynthia Cabrera,Roger Owens
SP35961,Music score him.,Brenda Huber,Charge very.,Classical,2013-12-25,303.0,23,62752582,French,Yes,Warner Music,Tiffany Smith,Gary Thomas,
SP35962,Small they.,Seth Mendoza,Style capital.,Classical,1995-07-13,185.0,6,13739466,Spanish,Yes,Def Jam,Brandon Jackson,Adam Larson,
SP35963,Dinner position enjoy.,Howard Serrano,Matter low.,Reggae,2007-11-27,223.0,47,23155747,Italian,No,Sony Music,William Martinez,Paul Graham II,
SP35964,Word never similar.,Miss Melissa Nelson,Figure.,Hip-Hop,2004-02-09,245.0,81,65635962,Spanish,Yes,Def Jam,Blake Lewis,Jennifer Hines DVM,
SP35965,Old onto imagine.,Loretta Obrien,Pm.,Hip-Hop,2020-10-19,246.0,93,82510448,English,No,Indie,John Brock,Johnny White,
SP35966,Nothing physical turn.,Dylan Dorsey,Write result.,Pop,2000-10-07,202.0,85,94506320,English,No,Indie,Debra Davis,Justin Macias,
SP35967,Case need.,Jeffrey Martin,Thousand.,Jazz,1999-11-02,,24,86812486,English,No,Indie,Rhonda Hunter,Janet Bailey,
SP35968,Already test.,Kelly Gonzalez,Present kind.,Pop,2017-04-06,276.0,82,35007147,Spanish,No,Indie,Susan King,Christina Frye,Carolyn Rangel
SP35969,Still body size or.,Renee Kelly,Yourself certain.,Pop,2004-03-04,265.0,46,30611655,English,Yes,Sony Music,Jerry Sanchez,Jonathan Conner,Tina Jones
SP35970,Far movement.,Aaron Mccarthy,Law.,Electronic,2007-06-21,313.0,27,74603644,English,Yes,Indie,Emily Woods,Tracie Green,
SP35971,Fear morning record administration.,Kimberly Gomez,Station.,Electronic,2002-11-15,308.0,7,16076898,English,Yes,Def Jam,Christopher Stark,Michael Anderson,
SP35972,Health half those while.,April Serrano,Bill reason.,Jazz,2011-06-26,254.0,58,78272144,English,Yes,Def Jam,Erika Murray,Lauren Mitchell,
SP35973,Trial prove.,Eric Johnson,Through leave.,Country,2007-08-07,338.0,89,3960392,English,Yes,Sony Music,Paula Bell,Terri Miles,
SP35974,Show a.,Michael Long,Suddenly.,Jazz,1997-07-02,211.0,100,84594862,English,Yes,Universal Music,Megan Marshall,Patrick Hebert,
SP35975,Picture response not series.,Katherine Scott,Notice.,Hip-Hop,2012-03-13,,27,9594743,Spanish,No,Warner Music,Scott Rivera,Terry Garza,
SP35976,Yeah safe wall.,Daniel Morrison,Respond significant.,Pop,2008-04-27,265.0,18,23142397,Spanish,Yes,Indie,Julie Kennedy,Gregory Pitts,
SP35977,Film detail administration.,Julie Lawrence,Song result.,Classical,2004-09-13,225.0,12,8990627,English,Yes,Def Jam,Alexis Johnson,Karen Buchanan,Brandon Gray
SP35978,Party commercial future.,Tyler Dean,Western us.,Pop,2020-07-24,261.0,54,12255963,English,Yes,Universal Music,Alex Cervantes,Suzanne Chavez,Ryan Gonzales
SP35979,Investment specific.,Robert Thomas,Mission.,Hip-Hop,2002-11-02,114.0,80,22502452,English,Yes,Indie,Adam Howard,Christopher Donaldson,Dennis Burns
SP35980,Deep but.,Kara Davis,Position could.,Hip-Hop,2017-02-19,298.0,3,76199371,English,No,Universal Music,Mary Cooper,Dr. Brian Perez,
SP35981,Unit herself their.,Kristin Harper DVM,His.,Country,2024-03-21,190.0,53,63471729,English,No,Indie,Lance Reyes,Manuel Roberson,
SP35982,Future.,Andrea Williamson,Along above.,Hip-Hop,2008-07-22,262.0,34,98502194,English,No,Warner Music,Dr. David Thomas,Lisa Wilcox,Nathan Crawford
SP35983,Still both weight home.,Gabriel Dalton,Future.,Electronic,1995-06-14,211.0,63,16437873,English,Yes,Def Jam,Susan Anderson,Krystal Ford,
SP35984,Compare unit appear.,Stephanie Hunt,World.,Country,2008-06-30,200.0,33,56406401,English,No,Indie,Cory Rivers,Dr. Angela Weaver PhD,
SP35985,Figure today accept.,Brad Gonzales,Have operation.,Hip-Hop,2005-02-08,252.0,56,7913046,Italian,No,Universal Music,Mr. Daryl Flores,Dr. Troy May DDS,Hannah Davis
SP35986,Country green.,Pamela Miranda,What wear.,Electronic,2008-02-20,,9,38484736,German,No,Universal Music,Christopher Bernard,Kristy Rivers,
SP35987,Hold military decide.,Pamela Browning,Daughter act.,Electronic,2008-11-01,194.0,34,56744610,English,No,Def Jam,Steve Gomez,Crystal Burns,
SP35988,Method majority at.,Christine Acevedo,Beyond learn.,Pop,2004-09-24,162.0,96,76001558,,No,Warner Music,Patricia Blair,Veronica Lee,
SP35989,Economy where something.,Kelsey Davila,Soon.,Folk,2011-02-02,265.0,72,78063583,English,No,Def Jam,Kenneth Henry,Eugene Huffman,Hunter Stanley
SP35990,Garden over.,Renee Nunez,Still.,Folk,2012-05-31,307.0,88,87565066,English,Yes,Indie,Stephen Conrad,Marisa Torres,
SP35991,Must.,Patricia Cortez,Throw drug.,Hip-Hop,2002-09-06,202.0,96,94682986,English,Yes,Indie,Jonathon Johnson,Ernest Perry,Connor Huber
SP35992,Nice nation get.,Michael Hernandez,Short.,Pop,2005-05-09,206.0,2,7447217,English,No,Sony Music,Brandon Baker,Terry Silva,
SP35993,Rock game right.,Erika Harris,Environment.,Hip-Hop,2014-11-10,281.0,93,18855531,Japanese,Yes,Def Jam,Alexander Warren,Joshua Fernandez,
SP35994,Seven.,Dawn Collins,Reason.,Hip-Hop,2003-09-09,235.0,95,22617734,English,No,Sony Music,Melissa Barker,Bob Walker,
SP35995,Improve seven most audience.,Robert Willis,Decide.,Electronic,2002-06-25,184.0,74,44633781,English,Yes,Atlantic Records,David Vargas,Brandi Allen,
SP35996,Future next long.,Kevin Adams,Medical.,Hip-Hop,2011-06-15,263.0,80,81937370,English,Yes,Def Jam,Matthew Lucero,Stacy Thompson,
SP35997,Cell pull.,Susan Rose,Go.,Electronic,2001-06-16,249.0,63,52313807,English,Yes,Warner Music,Joshua Craig,Samantha Thompson,Angela Newman
SP35998,Under owner bit.,Anita Collier,By father.,Hip-Hop,2017-01-06,300.0,70,51002265,English,Yes,Warner Music,Kevin Martin,Lauren Sweeney,
SP35999,Create present nearly either.,Matthew Clark,Everyone.,Hip-Hop,1999-03-11,,64,41008447,English,No,Warner Music,Mary Campbell,Nicole Robinson,
SP36000,Movement strong.,Melinda Myers,Major.,Jazz,2015-01-24,,44,7959980,Italian,No,Universal Music,Samuel Frazier,Fernando May III,
SP36001,Let student.,Bailey Martin,Health.,Electronic,2012-08-10,217.0,78,3037326,English,Yes,Universal Music,Kelly Sanchez,Dawn Cordova,
SP36002,Road effort.,Dillon Mccarty,Miss room.,Pop,2020-08-27,209.0,71,68736215,German,No,Warner Music,William James,Shannon Fitzpatrick,
SP36003,Simple number onto.,Janice Mccarty,Center.,Jazz,2010-07-22,307.0,30,12294688,English,Yes,Universal Music,Joseph Golden,James Moore,
SP36004,Such.,Mrs. Regina Rose MD,Factor.,Hip-Hop,1997-05-28,237.0,33,98604421,Korean,No,Universal Music,Amanda Lamb,Jean Sanchez,
SP36005,Western inside drug.,Kenneth Morgan,Find.,Hip-Hop,2017-11-22,212.0,52,15980420,French,Yes,Atlantic Records,Lauren Finley,Frank Lewis,
SP36006,Board consumer hear series.,Carla Smith,Perform ahead.,Pop,1996-01-18,,57,19719469,English,No,Warner Music,Jordan Norman,Brenda Lloyd,
SP36007,Me hour book.,David Lyons,Resource activity.,Hip-Hop,2012-01-03,311.0,99,8669440,English,Yes,Def Jam,Samuel Alexander,Curtis Lee,
SP36008,Happen service.,Kurt Thomas,Lawyer person.,Pop,2022-03-27,196.0,51,88171262,,Yes,Atlantic Records,Krystal Rosales,Craig Rollins,
SP36009,While nice member.,James Jones,Gas.,Pop,2002-07-29,,35,63538390,,No,Universal Music,Maurice Kerr,Sarah Wood,Anna Walker
SP36010,Peace usually tonight.,Tammy Gilbert,Local.,Pop,2015-06-23,277.0,89,78071013,English,No,Universal Music,Elizabeth Brown,Christina Hughes,David Thompson
SP36011,Also face.,Brandon Kim,Price six.,Electronic,2003-03-06,317.0,32,72301669,English,No,Sony Music,Brian Ross,Daniel Hamilton,
SP36012,Often approach contain.,Jay Ross,Song.,Hip-Hop,1996-01-22,294.0,29,39926406,German,Yes,Sony Music,Kelsey Mccoy,Fred Cline,
SP36013,Despite push rich.,Steve Long,Piece plan.,Jazz,2022-05-20,255.0,98,96711679,English,Yes,Def Jam,Sara James,Bryan Rush,Nathan Fox
SP36014,World challenge play reveal.,Amanda Gonzalez,Single.,Pop,2008-05-21,258.0,89,61973316,English,No,Indie,Alexis Hernandez,Gregory Alvarez,
SP36015,Especially as sea.,Kathy Yu,Price able.,Pop,2011-11-15,236.0,17,49793867,English,Yes,Warner Music,Michael Booth,Robert Williams,
SP36016,Beyond everyone force.,Tara Rivera,Both.,Electronic,2000-09-07,310.0,14,38591717,English,Yes,Indie,Peter Newman,Ashley Diaz,
SP36017,Blood together decide.,Kara Jackson,Cell inside.,Folk,1995-03-05,222.0,57,94232446,English,No,Sony Music,Gabriel Bolton,Courtney Schaefer,Jeffrey Murphy
SP36018,Anyone the adult.,Catherine Thornton,Word these.,Reggae,2022-01-05,247.0,17,55377096,English,No,Def Jam,Christie Lee,Taylor Freeman,
SP36019,Name least detail.,Richard West,Likely.,Electronic,1997-10-26,331.0,13,78144606,,Yes,Atlantic Records,Cindy Nelson,Diana Myers,
SP36020,Learn and.,Joshua White,Somebody world.,R&B,1999-01-04,215.0,37,27045791,English,Yes,Sony Music,Andrea Wilson,Taylor Miller,
SP36021,Seem minute probably.,Karen Delgado,Development.,Pop,2013-07-05,,51,6133057,English,No,Sony Music,Megan Perkins,Kristen Chen,
SP36022,Official suddenly bad.,Stefanie Griffin,Every.,Pop,2009-01-22,279.0,99,11523071,Spanish,No,Indie,Mrs. Cindy Ward,Stephanie King,
SP36023,Avoid whether your.,Shannon Williams,Film nor.,Electronic,2000-02-16,257.0,85,35159261,Spanish,No,Warner Music,Crystal Thompson,Andre Morgan,
SP36024,Score tonight call.,Melanie Brown,Manager east.,Electronic,2005-05-28,224.0,66,52936214,Spanish,No,Atlantic Records,James Armstrong,Johnny Patel,
SP36025,Human main.,Laura Chambers,Idea.,Pop,2009-07-19,210.0,92,64252335,Korean,No,Warner Music,Alicia Whitehead,Scott Morales,
SP36026,Stand what benefit.,Emily Robinson,Throw per.,Electronic,2013-06-08,178.0,20,11223661,English,Yes,Indie,Claire Allen,Megan Spence,
SP36027,Everybody piece.,Jenna Brown,Build brother.,Electronic,1997-08-26,213.0,29,48312582,English,No,Def Jam,Angel Jensen,Brandy Olson,Peter Bowers
SP36028,Car end approach.,John Campos,Eat magazine.,Hip-Hop,1999-07-04,,84,11825815,English,No,Indie,John Thompson,Zachary Taylor,
SP36029,Season.,Jessica Guzman,Base forward.,Electronic,2000-01-15,261.0,22,8467360,Spanish,No,Universal Music,Michelle Burgess,Marco Johnson,
SP36030,Than economy dinner.,Judy Stewart,Why.,Electronic,2022-01-16,163.0,18,18936425,English,Yes,Warner Music,John Quinn,Patrick Frey,
SP36031,Scientist forget plant.,Michael Woods,Music.,Electronic,2014-10-19,200.0,64,79941991,English,Yes,Warner Music,James Jones,Scott Williams,
SP36032,Far film.,Kara Anderson,Not former.,Classical,2017-07-13,,34,87308825,Spanish,Yes,Def Jam,Dennis Walker MD,Meagan Franco,Jeffery Carter
SP36033,Beyond late far.,Anthony Johnson,Black adult.,Electronic,2006-05-13,209.0,92,71712572,English,Yes,Warner Music,Frederick Bowen,Jamie Velez,Stacey Scott
SP36034,But ground for.,Michelle Morris,Issue say.,Hip-Hop,2007-07-17,263.0,53,277741,English,Yes,Atlantic Records,Joshua Holmes,Ronald Snyder,Angela Lynn
SP36035,Reveal especially what.,Brian Martinez,Person hear.,Pop,1995-03-07,235.0,59,17580331,Spanish,Yes,Warner Music,Robert Wood,Craig Jones,
SP36036,Campaign avoid.,Daniel Clark,Ten.,Electronic,2004-03-31,169.0,73,37690912,English,No,Sony Music,Danielle Williams,Bradley Hanson,
SP36037,Quite hard own.,Jeremy Vance,Generation stuff.,Electronic,2008-08-29,251.0,59,46494180,English,Yes,Atlantic Records,Shannon Contreras MD,Adam Aguilar,
SP36038,Project left east eye.,William Chung,You.,Classical,1999-07-25,252.0,80,79905624,English,No,Warner Music,Rebecca Zimmerman,Greg Henson,Andrea Rodriguez
SP36039,Base majority.,Steven Hill,Since.,Hip-Hop,2019-07-09,292.0,4,14355984,English,No,Atlantic Records,Christy Erickson,Madison Friedman,
SP36040,Increase television lead.,Joseph Ruiz,Building change.,Pop,2012-03-30,331.0,79,31389200,French,Yes,Universal Music,Brittney Bennett,Joseph Robinson Jr.,Francisco Wagner
SP36041,Professional draw.,Alexandra Marsh,Effort move.,Reggae,2016-08-02,215.0,25,83088213,English,No,Sony Music,Paula Brooks,Teresa Weaver,
SP36042,Listen.,Frank Marshall,Amount part.,Pop,1996-08-15,237.0,70,61352283,Spanish,No,Warner Music,Michael Brock,James Johnson,
SP36043,Figure watch couple.,William Long,Energy think.,Folk,2018-06-18,320.0,64,19971304,,Yes,Atlantic Records,Robin Anthony,Cynthia Garcia,
SP36044,Government behavior term.,Ann Murray,Suggest cover.,Electronic,2004-12-10,218.0,29,65254060,French,Yes,Atlantic Records,Angel Bridges,Johnny Schneider,
SP36045,Various employee.,Ethan Combs,Figure.,Pop,2013-07-20,,92,70433159,English,No,Universal Music,Jordan Leonard,Jeremiah Stone,
SP36046,Option give.,Edward Stevens,Need.,Hip-Hop,2019-12-23,229.0,71,47476018,Spanish,No,Atlantic Records,Sergio Ray,Sherry Lopez,
SP36047,Others spend.,Logan Carter,Across.,Pop,2012-02-28,200.0,97,51673561,Spanish,No,Warner Music,Linda Hensley,Stephanie Stewart MD,Kathryn Martinez
SP36048,One team.,Brian Flores DDS,Raise.,Electronic,2021-01-10,220.0,46,83031824,Korean,Yes,Def Jam,David Nelson,Brenda Miller,
SP36049,Then trade.,Gary Ray,Animal.,Electronic,2015-12-04,220.0,5,13548603,Spanish,Yes,Atlantic Records,Deanna Morgan,Brandy Owens,David Smith
SP36050,Speech fear.,Gabriel Bolton,Pull.,Electronic,1995-05-09,,50,63534758,Italian,Yes,Def Jam,Alejandro Shepherd MD,Laurie Fields,
SP36051,Tough compare grow.,Carrie Reynolds,Represent itself.,Classical,2007-04-23,,75,29038243,English,No,Sony Music,Stephanie Bailey,Zachary Little,
SP36052,Place arrive.,Lindsay Hamilton,Out.,Jazz,2018-11-10,276.0,91,11535020,English,No,Def Jam,Emily Knight,Angela Cordova,Diana Bell MD
SP36053,Mouth anything.,Shannon Taylor,Quality.,Electronic,2017-06-30,189.0,98,13374749,English,Yes,Atlantic Records,Brian Clark,Margaret Fisher,
SP36054,Right themselves low.,Stephanie Riggs,Pass concern.,Pop,2012-01-01,283.0,67,13612115,English,No,Warner Music,Chad Franco,Julie Schwartz,Alexa Carroll
SP36055,Born woman face shoulder.,Sarah Washington,Fire.,Hip-Hop,2012-02-02,242.0,53,28785099,Spanish,Yes,Sony Music,Denise Cobb,Amanda Lopez,
SP36056,Response discuss.,Scott Young,Risk behavior.,Pop,2005-11-14,235.0,3,73978215,English,No,Def Jam,Brian Moore,Henry Allen,Charles Walker
SP36057,Measure beyond.,Juan Larsen,Future.,Pop,2002-03-28,293.0,57,70135111,English,Yes,Atlantic Records,Todd Holmes,Kenneth Cain,
SP36058,Word art feel entire.,Rachael Davidson,Relationship might.,Pop,2018-12-04,254.0,79,45151645,Spanish,Yes,Warner Music,Kent Anderson,Matthew Dickerson,
SP36059,Glass continue Mrs lot.,Michelle Smith,More.,Electronic,2001-04-03,130.0,52,10349313,English,No,Universal Music,Gerald Tucker,Robin Gonzalez,
SP36060,Somebody open.,Stephanie Howard,Baby.,Electronic,2009-11-18,231.0,24,50021282,English,No,Sony Music,Monique Beltran,Brandon Jacobs,
SP36061,Agree than former.,Emily Daugherty,Nice dark.,Classical,2024-06-20,204.0,24,14415638,Korean,Yes,Universal Music,Jeffrey Guerrero,Cindy Walters,
